record_id,activity,duration_hours,wind_mean,gust_max,rain_max,daylight_fraction,completed_as_planned,notice
DEMO-1420,Turbine installation,4,6.30125,18.87007,0.41881,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1421,Turbine installation,1,5.75928,6.75928,1.65859,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1422,Turbine installation,3,13.96865,14.96865,0.59330,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1423,Turbine installation,8,2.23842,16.12533,2.53419,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1424,Turbine installation,7,14.95604,15.95604,2.50548,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1425,Turbine installation,7,5.68688,7.35161,1.28889,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1426,Turbine installation,8,9.73162,12.15453,2.90023,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1427,Turbine installation,1,14.51860,15.51860,2.93932,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1428,Turbine installation,3,0.86402,8.37889,0.38775,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1429,Turbine installation,1,13.84297,18.61353,1.10314,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1430,Turbine installation,1,8.51717,10.78521,1.80096,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1431,Turbine installation,7,10.56595,15.60177,0.25451,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1432,Turbine installation,8,2.23776,14.28314,1.14797,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1433,Turbine installation,2,8.00081,20.79369,0.78352,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1434,Turbine installation,6,10.10271,11.10271,2.85615,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1435,Turbine installation,5,6.84371,7.84371,1.23476,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1436,Turbine installation,1,2.32478,10.40575,2.28801,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1437,Turbine installation,8,3.66179,12.76187,1.16012,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1438,Turbine installation,7,12.81589,13.81589,0.39544,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1439,Turbine installation,5,0.51706,18.73737,2.58945,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1440,Turbine installation,6,10.63293,11.63293,0.00125,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1441,Turbine installation,4,14.99085,15.99085,0.16782,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1442,Turbine installation,7,0.11224,12.44840,1.09315,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1443,Turbine installation,4,2.41569,18.92083,2.06069,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1444,Turbine installation,8,10.11216,20.31011,1.02511,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1445,Turbine installation,1,0.89986,18.20021,0.19894,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1446,Turbine installation,2,8.84685,15.04196,0.95352,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1447,Turbine installation,8,10.26000,18.03545,0.73494,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1448,Turbine installation,3,8.82220,17.26501,0.01626,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1449,Turbine installation,3,5.47777,9.21860,1.60441,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1450,Turbine installation,7,10.45923,14.91366,0.34994,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1451,Turbine installation,2,8.91442,18.87097,0.86249,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1452,Turbine installation,5,3.11456,10.70817,1.92357,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1453,Turbine installation,3,8.44703,16.77152,2.17535,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1454,Turbine installation,2,13.22861,14.22861,0.79037,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1455,Turbine installation,8,10.00250,14.05686,0.98758,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1456,Turbine installation,2,7.07687,8.07687,0.74073,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1457,Turbine installation,1,4.82376,16.99191,2.87067,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1458,Turbine installation,6,1.28829,20.58237,0.57156,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1459,Turbine installation,7,3.66941,7.54576,0.54954,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1460,Turbine installation,2,0.16780,11.58990,1.33511,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1461,Turbine installation,6,14.79939,15.79939,0.56792,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1462,Turbine installation,5,3.33723,5.53337,0.47013,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1463,Turbine installation,7,12.22314,22.81385,0.28764,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1464,Turbine installation,2,2.52967,13.88249,1.92051,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1465,Turbine installation,8,4.25402,11.39934,1.83625,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1466,Turbine installation,5,6.27416,9.94779,1.95049,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1467,Turbine installation,7,4.86608,22.64023,2.31990,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1468,Turbine installation,3,11.97526,12.97526,0.97907,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1469,Turbine installation,8,14.36540,18.06275,2.75527,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1470,Turbine installation,6,13.12942,14.12942,2.19961,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1471,Turbine installation,2,2.30367,6.26881,2.41413,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1472,Turbine installation,8,11.65033,17.29898,2.16289,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1473,Turbine installation,7,2.21920,5.02936,1.07537,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1474,Turbine installation,3,13.70072,17.16347,0.84910,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1475,Turbine installation,5,7.76818,9.50678,1.26755,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1476,Turbine installation,4,5.04572,18.42988,0.29109,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1477,Turbine installation,5,2.35538,18.85550,1.35384,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1478,Turbine installation,8,0.17714,18.03393,0.12942,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1479,Turbine installation,8,3.71920,5.44070,0.01184,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1480,Turbine installation,2,13.71030,17.66726,2.79450,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
